deliveryDay,period,deliveryStart,deliveryEnd,price,priceWeightedAverage,priceAverage,lastPrice,minimalPrice,maximalPrice,successfulVolume,purchaseSuccessfulVolume,saleSuccessfulVolume
2025-08-19,18,2025-08-19T15:00:00Z,2025-08-19T16:00:00Z,91.1,91.1,92.99,83.5,83.5,113.1,16.3,13.8,2.5
2025-08-19,19,2025-08-19T16:00:00Z,2025-08-19T17:00:00Z,117.54,117.54,117.84,122.0,108.32,126.21,45.0,3.0,42.0
2025-08-19,20,2025-08-19T17:00:00Z,2025-08-19T18:00:00Z,157.38,157.38,152.08,133.56,133.56,190.0,179.3,21.9,157.4
2025-08-19,21,2025-08-19T18:00:00Z,2025-08-19T19:00:00Z,155.43,155.43,156.77,150.66,145.0,189.99,123.4,0.6,122.8
2025-08-19,22,2025-08-19T19:00:00Z,2025-08-19T20:00:00Z,117.99,117.99,119.07,117.0,117.0,130.0,22.4,0.0,22.4
2025-08-19,23,2025-08-19T20:00:00Z,2025-08-19T21:00:00Z,105.36,105.36,105.13,105.41,104.2,106.0,21.6,6.6,15.0
2025-08-19,24,2025-08-19T21:00:00Z,2025-08-19T22:00:00Z,99.56,99.56,99.33,100.05,98.0,100.5,57.5,22.5,35.0
2025-08-20,1,2025-08-19T22:00:00Z,2025-08-19T23:00:00Z,102.79,102.79,102.98,99.05,99.05,103.29,6.2,5.5,0.7
2025-08-20,2,2025-08-19T23:00:00Z,2025-08-20T00:00:00Z,97.92,97.92,97.35,98.01,96.0,98.33,41.2,40.5,0.7
2025-08-20,3,2025-08-20T00:00:00Z,2025-08-20T01:00:00Z,92.18,92.18,91.95,92.24,90.8,92.58,38.7,38.0,0.7
2025-08-20,4,2025-08-20T01:00:00Z,2025-08-20T02:00:00Z,86.89,86.89,86.84,86.11,86.11,89.1,38.1,36.0,2.1
2025-08-20,5,2025-08-20T02:00:00Z,2025-08-20T03:00:00Z,89.39,89.39,89.48,88.34,88.04,91.41,31.9,31.9,0.0
2025-08-20,6,2025-08-20T03:00:00Z,2025-08-20T04:00:00Z,98.02,98.02,98.23,98.7,97.31,98.87,35.4,35.4,0.0
2025-08-20,7,2025-08-20T04:00:00Z,2025-08-20T05:00:00Z,108.64,108.64,109.76,113.96,107.53,114.15,25.0,25.0,0.0
2025-08-20,8,2025-08-20T05:00:00Z,2025-08-20T06:00:00Z,105.71,105.71,106.16,105.44,105.0,109.63,36.1,25.1,11.0
2025-08-20,9,2025-08-20T06:00:00Z,2025-08-20T07:00:00Z,98.98,98.98,100.15,103.0,93.02,103.0,35.7,30.5,5.2
2025-08-20,10,2025-08-20T07:00:00Z,2025-08-20T08:00:00Z,77.2,77.2,77.74,80.02,50.0,87.89,59.9,45.7,14.2
2025-08-20,11,2025-08-20T08:00:00Z,2025-08-20T09:00:00Z,64.72,64.72,67.8,75.79,55.87,82.51,247.9,183.7,64.2
2025-08-20,12,2025-08-20T09:00:00Z,2025-08-20T10:00:00Z,59.14,59.14,57.9,61.22,44.0,71.98,315.8,226.0,89.8
2025-08-20,13,2025-08-20T10:00:00Z,2025-08-20T11:00:00Z,46.96,46.96,47.13,45.0,23.41,72.79,342.7,251.8,90.9
2025-08-20,14,2025-08-20T11:00:00Z,2025-08-20T12:00:00Z,28.31,28.31,29.04,10.24,10.24,42.0,215.4,143.8,71.6
2025-08-20,15,2025-08-20T12:00:00Z,2025-08-20T13:00:00Z,26.12,26.12,26.69,-8.3,-8.7,45.9,165.2,95.1,70.1
2025-08-20,16,2025-08-20T13:00:00Z,2025-08-20T14:00:00Z,64.91,64.91,62.72,66.1,42.0,72.79,246.0,191.3,54.7
2025-08-20,17,2025-08-20T14:00:00Z,2025-08-20T15:00:00Z,82.46,82.46,81.72,89.71,73.09,89.71,75.2,46.9,28.3
2025-08-20,18,2025-08-20T15:00:00Z,2025-08-20T16:00:00Z,104.8,104.8,106.01,98.56,98.56,111.99,61.0,51.0,10.0
2025-08-20,19,2025-08-20T16:00:00Z,2025-08-20T17:00:00Z,114.15,114.15,115.64,115.6,109.02,119.29,159.8,75.3,84.5
2025-08-20,20,2025-08-20T17:00:00Z,2025-08-20T18:00:00Z,137.76,137.76,138.32,126.91,126.91,159.32,149.2,66.6,82.6
2025-08-20,21,2025-08-20T18:00:00Z,2025-08-20T19:00:00Z,140.04,140.04,139.42,139.78,125.95,159.0,102.2,60.2,42.0
2025-08-20,22,2025-08-20T19:00:00Z,2025-08-20T20:00:00Z,119.5,119.5,119.07,113.8,106.69,130.01,82.5,39.1,43.4
2025-08-20,23,2025-08-20T20:00:00Z,2025-08-20T21:00:00Z,100.36,100.36,100.65,96.96,90.03,108.52,85.2,37.1,48.1
2025-08-20,24,2025-08-20T21:00:00Z,2025-08-20T22:00:00Z,97.23,97.23,96.91,91.02,90.0,103.9,88.8,65.5,23.3
2025-08-21,1,2025-08-20T22:00:00Z,2025-08-20T23:00:00Z,93.26,93.26,92.97,90.12,89.6,100.0,48.9,43.5,5.4
2025-08-21,2,2025-08-20T23:00:00Z,2025-08-21T00:00:00Z,86.97,86.97,86.78,85.8,85.46,90.0,39.5,38.8,0.7
2025-08-21,3,2025-08-21T00:00:00Z,2025-08-21T01:00:00Z,85.6,85.6,85.85,85.1,84.67,88.0,36.7,35.9,0.8
2025-08-21,4,2025-08-21T01:00:00Z,2025-08-21T02:00:00Z,86.44,86.44,85.91,85.69,84.83,89.0,43.3,43.3,0.0
2025-08-21,5,2025-08-21T02:00:00Z,2025-08-21T03:00:00Z,91.12,91.12,91.11,91.59,88.0,91.78,39.5,39.5,0.0
2025-08-21,6,2025-08-21T03:00:00Z,2025-08-21T04:00:00Z,101.51,101.51,101.53,102.48,99.0,103.49,37.1,37.1,0.0
2025-08-21,7,2025-08-21T04:00:00Z,2025-08-21T05:00:00Z,108.44,108.44,108.72,108.0,107.82,110.32,25.0,25.0,0.0
2025-08-21,8,2025-08-21T05:00:00Z,2025-08-21T06:00:00Z,111.39,111.39,108.43,107.78,106.08,115.68,16.7,8.7,8.0
2025-08-21,9,2025-08-21T06:00:00Z,2025-08-21T07:00:00Z,102.3,102.3,102.91,101.4,101.39,104.47,29.9,17.9,12.0
2025-08-21,10,2025-08-21T07:00:00Z,2025-08-21T08:00:00Z,90.49,90.49,90.24,92.18,85.91,96.0,136.6,109.6,27.0
2025-08-21,11,2025-08-21T08:00:00Z,2025-08-21T09:00:00Z,82.68,82.68,81.56,89.9,70.34,94.08,227.0,165.0,62.0
2025-08-21,12,2025-08-21T09:00:00Z,2025-08-21T10:00:00Z,85.0,85.0,84.65,80.95,72.99,97.13,297.5,220.2,77.3
2025-08-21,13,2025-08-21T10:00:00Z,2025-08-21T11:00:00Z,76.55,76.55,77.46,84.0,57.52,91.26,327.3,246.3,81.0
2025-08-21,14,2025-08-21T11:00:00Z,2025-08-21T12:00:00Z,73.78,73.78,72.56,75.0,59.13,84.9,354.7,253.1,101.6
2025-08-21,15,2025-08-21T12:00:00Z,2025-08-21T13:00:00Z,69.77,69.77,69.03,66.5,57.71,85.79,192.1,136.1,56.0
2025-08-21,16,2025-08-21T13:00:00Z,2025-08-21T14:00:00Z,83.31,83.31,82.91,82.09,75.64,90.0,91.4,67.2,24.2
2025-08-21,17,2025-08-21T14:00:00Z,2025-08-21T15:00:00Z,102.2,102.2,103.07,114.13,91.0,119.05,266.6,175.6,91.0
2025-08-21,18,2025-08-21T15:00:00Z,2025-08-21T16:00:00Z,104.78,104.78,106.44,112.0,99.1,116.73,124.8,106.8,18.0
2025-08-21,19,2025-08-21T16:00:00Z,2025-08-21T17:00:00Z,127.08,127.08,127.55,123.66,120.0,134.17,72.2,54.5,17.7
2025-08-21,20,2025-08-21T17:00:00Z,2025-08-21T18:00:00Z,125.85,125.85,126.72,140.0,108.13,140.0,106.0,98.1,7.9
2025-08-21,21,2025-08-21T18:00:00Z,2025-08-21T19:00:00Z,126.32,126.32,124.67,107.01,107.01,148.89,99.5,86.4,13.1
2025-08-21,22,2025-08-21T19:00:00Z,2025-08-21T20:00:00Z,115.02,115.02,112.99,110.1,105.83,119.84,86.7,73.6,13.1
2025-08-21,23,2025-08-21T20:00:00Z,2025-08-21T21:00:00Z,104.48,104.48,103.26,99.0,97.35,108.83,54.1,42.7,11.4
2025-08-21,24,2025-08-21T21:00:00Z,2025-08-21T22:00:00Z,87.9,87.9,89.16,82.98,82.97,97.0,51.9,41.4,10.5
2025-08-22,1,2025-08-21T22:00:00Z,2025-08-21T23:00:00Z,88.68,88.68,88.58,88.57,87.33,88.9,21.1,21.0,0.1
2025-08-22,2,2025-08-21T23:00:00Z,2025-08-22T00:00:00Z,86.1,86.1,85.93,86.61,83.9,86.61,26.8,26.0,0.8
2025-08-22,3,2025-08-22T00:00:00Z,2025-08-22T01:00:00Z,79.06,79.06,78.97,79.96,78.58,82.0,23.9,10.0,13.9
2025-08-22,4,2025-08-22T01:00:00Z,2025-08-22T02:00:00Z,78.77,78.77,78.04,82.99,77.1,82.99,24.0,5.6,18.4
2025-08-22,5,2025-08-22T02:00:00Z,2025-08-22T03:00:00Z,79.83,79.83,80.28,82.67,77.74,82.78,28.1,1.0,27.1
2025-08-22,6,2025-08-22T03:00:00Z,2025-08-22T04:00:00Z,85.5,85.5,86.8,85.81,84.5,88.39,35.2,0.0,35.2
2025-08-22,7,2025-08-22T04:00:00Z,2025-08-22T05:00:00Z,100.66,100.66,100.58,103.26,99.43,103.26,62.8,26.2,36.6
2025-08-22,8,2025-08-22T05:00:00Z,2025-08-22T06:00:00Z,113.71,113.71,110.56,199.0,101.53,199.0,64.5,15.4,49.1
2025-08-22,9,2025-08-22T06:00:00Z,2025-08-22T07:00:00Z,108.15,108.15,108.88,129.98,96.76,130.0,81.3,26.1,55.2
2025-08-22,10,2025-08-22T07:00:00Z,2025-08-22T08:00:00Z,86.25,86.25,86.31,87.0,77.75,91.59,140.0,71.8,68.2
2025-08-22,11,2025-08-22T08:00:00Z,2025-08-22T09:00:00Z,58.84,58.84,58.39,70.99,50.0,70.99,180.8,66.1,114.7
2025-08-22,12,2025-08-22T09:00:00Z,2025-08-22T10:00:00Z,45.97,45.97,45.25,54.99,32.96,67.18,315.1,195.7,119.4
2025-08-22,13,2025-08-22T10:00:00Z,2025-08-22T11:00:00Z,19.76,19.76,21.76,38.04,12.93,38.04,166.3,116.0,50.3
2025-08-22,14,2025-08-22T11:00:00Z,2025-08-22T12:00:00Z,11.42,11.42,12.58,28.11,3.3,29.0,212.8,109.8,103.0
2025-08-22,15,2025-08-22T12:00:00Z,2025-08-22T13:00:00Z,13.11,13.11,13.65,29.0,0.0,36.0,366.4,157.2,209.2
2025-08-22,16,2025-08-22T13:00:00Z,2025-08-22T14:00:00Z,19.76,19.76,20.82,36.99,6.34,44.64,204.8,69.5,135.3
2025-08-22,17,2025-08-22T14:00:00Z,2025-08-22T15:00:00Z,65.44,65.44,62.56,61.0,49.38,84.99,169.2,84.4,84.8
2025-08-22,18,2025-08-22T15:00:00Z,2025-08-22T16:00:00Z,79.79,79.79,80.42,88.97,68.29,89.85,124.0,46.1,77.9
2025-08-22,19,2025-08-22T16:00:00Z,2025-08-22T17:00:00Z,95.65,95.65,97.13,93.19,88.5,112.01,109.6,42.9,66.7
2025-08-22,20,2025-08-22T17:00:00Z,2025-08-22T18:00:00Z,108.07,108.07,108.06,101.0,101.0,113.52,156.1,17.8,138.3
2025-08-22,21,2025-08-22T18:00:00Z,2025-08-22T19:00:00Z,109.04,109.04,105.52,80.02,80.02,120.0,119.5,35.0,84.5
2025-08-22,22,2025-08-22T19:00:00Z,2025-08-22T20:00:00Z,109.25,109.25,109.77,85.11,85.11,113.4,87.2,27.2,60.0
2025-08-22,23,2025-08-22T20:00:00Z,2025-08-22T21:00:00Z,101.79,101.79,102.53,105.1,100.0,118.0,277.9,8.3,269.6
2025-08-22,24,2025-08-22T21:00:00Z,2025-08-22T22:00:00Z,96.13,96.13,96.98,95.0,93.0,100.7,87.7,29.0,58.7
2025-08-23,1,2025-08-22T22:00:00Z,2025-08-22T23:00:00Z,92.45,92.45,92.87,89.91,89.57,99.21,46.9,30.0,16.9
2025-08-23,2,2025-08-22T23:00:00Z,2025-08-23T00:00:00Z,88.27,88.27,89.48,93.41,85.68,95.27,35.7,32.4,3.3
2025-08-23,3,2025-08-23T00:00:00Z,2025-08-23T01:00:00Z,86.41,86.41,87.23,88.0,84.14,90.8,42.6,40.0,2.6
2025-08-23,4,2025-08-23T01:00:00Z,2025-08-23T02:00:00Z,83.75,83.75,84.36,84.5,82.34,87.11,47.6,45.0,2.6
2025-08-23,5,2025-08-23T02:00:00Z,2025-08-23T03:00:00Z,83.66,83.66,83.82,83.6,83.0,86.8,69.4,55.0,14.4
2025-08-23,6,2025-08-23T03:00:00Z,2025-08-23T04:00:00Z,84.55,84.55,84.52,85.0,83.0,89.69,67.6,54.0,13.6
2025-08-23,7,2025-08-23T04:00:00Z,2025-08-23T05:00:00Z,90.94,90.94,89.39,101.97,83.86,101.97,40.7,27.0,13.7
2025-08-23,8,2025-08-23T05:00:00Z,2025-08-23T06:00:00Z,92.28,92.28,92.62,99.78,81.72,101.12,61.9,15.6,46.3
2025-08-23,9,2025-08-23T06:00:00Z,2025-08-23T07:00:00Z,84.75,84.75,86.42,77.65,76.4,93.11,59.2,10.0,49.2
2025-08-23,10,2025-08-23T07:00:00Z,2025-08-23T08:00:00Z,49.38,49.38,51.21,46.01,42.15,62.65,122.3,56.3,66.0
2025-08-23,11,2025-08-23T08:00:00Z,2025-08-23T09:00:00Z,24.35,24.35,21.71,7.43,7.2,30.0,315.3,292.0,23.3
2025-08-23,12,2025-08-23T09:00:00Z,2025-08-23T10:00:00Z,3.72,3.72,0.39,-6.5,-9.29,13.0,146.9,124.6,22.3
2025-08-23,13,2025-08-23T10:00:00Z,2025-08-23T11:00:00Z,-5.48,-5.48,-5.71,-13.74,-24.94,8.0,202.1,130.1,72.0
2025-08-23,14,2025-08-23T11:00:00Z,2025-08-23T12:00:00Z,-2.71,-2.71,-3.29,-7.83,-10.89,3.53,210.6,124.4,86.2
2025-08-23,15,2025-08-23T12:00:00Z,2025-08-23T13:00:00Z,-1.52,-1.52,-0.98,-2.4,-8.59,6.05,186.4,133.5,52.9
2025-08-23,16,2025-08-23T13:00:00Z,2025-08-23T14:00:00Z,7.96,7.96,8.13,3.53,3.53,11.06,184.0,176.4,7.6
2025-08-23,17,2025-08-23T14:00:00Z,2025-08-23T15:00:00Z,21.74,21.74,20.02,17.37,13.0,25.87,115.3,93.1,22.2
2025-08-23,18,2025-08-23T15:00:00Z,2025-08-23T16:00:00Z,78.51,78.51,77.64,56.97,49.0,90.99,124.9,79.4,45.5
2025-08-23,19,2025-08-23T16:00:00Z,2025-08-23T17:00:00Z,108.31,108.31,107.72,80.0,80.0,119.0,159.4,52.1,107.3
2025-08-23,20,2025-08-23T17:00:00Z,2025-08-23T18:00:00Z,118.29,118.29,117.46,111.0,104.96,126.31,169.2,24.6,144.6
2025-08-23,21,2025-08-23T18:00:00Z,2025-08-23T19:00:00Z,127.39,127.39,126.8,122.01,119.86,144.99,277.3,83.2,194.1
2025-08-23,22,2025-08-23T19:00:00Z,2025-08-23T20:00:00Z,114.16,114.16,113.05,112.0,108.28,117.8,236.0,59.7,176.3
2025-08-23,23,2025-08-23T20:00:00Z,2025-08-23T21:00:00Z,107.62,107.62,106.8,103.0,103.0,110.84,245.5,66.9,178.6
2025-08-23,24,2025-08-23T21:00:00Z,2025-08-23T22:00:00Z,100.33,100.33,100.22,97.08,97.08,104.65,396.8,55.3,341.5
2025-08-24,1,2025-08-23T22:00:00Z,2025-08-23T23:00:00Z,84.97,84.97,86.69,83.26,83.11,93.47,3.9,0.8,3.1
2025-08-24,2,2025-08-23T23:00:00Z,2025-08-24T00:00:00Z,83.45,83.45,83.96,85.36,81.0,93.0,33.5,31.7,1.8
2025-08-24,3,2025-08-24T00:00:00Z,2025-08-24T01:00:00Z,81.28,81.28,82.12,81.0,81.0,85.65,12.4,10.8,1.6
2025-08-24,4,2025-08-24T01:00:00Z,2025-08-24T02:00:00Z,81.19,81.19,82.05,84.0,80.0,84.89,21.4,14.8,6.6
2025-08-24,5,2025-08-24T02:00:00Z,2025-08-24T03:00:00Z,84.0,84.0,84.93,89.14,78.67,90.43,38.9,32.3,6.6
2025-08-24,6,2025-08-24T03:00:00Z,2025-08-24T04:00:00Z,80.74,80.74,83.32,89.0,79.0,89.0,21.3,16.0,5.3
2025-08-24,7,2025-08-24T04:00:00Z,2025-08-24T05:00:00Z,78.86,78.86,81.14,90.35,78.0,90.35,12.5,12.0,0.5
2025-08-24,8,2025-08-24T05:00:00Z,2025-08-24T06:00:00Z,69.72,69.72,71.2,70.0,69.0,75.57,25.6,25.0,0.6
2025-08-24,9,2025-08-24T06:00:00Z,2025-08-24T07:00:00Z,43.12,43.12,46.82,36.0,36.0,58.67,53.7,31.0,22.7
2025-08-24,10,2025-08-24T07:00:00Z,2025-08-24T08:00:00Z,-3.67,-3.67,-2.42,-19.29,-19.29,0.0,262.4,231.6,30.8
2025-08-24,11,2025-08-24T08:00:00Z,2025-08-24T09:00:00Z,-6.08,-6.08,-6.29,-18.99,-19.98,0.63,232.6,187.0,45.6
2025-08-24,12,2025-08-24T09:00:00Z,2025-08-24T10:00:00Z,-8.49,-8.49,-9.99,-32.93,-32.93,-2.0,121.5,72.8,48.7
2025-08-24,13,2025-08-24T10:00:00Z,2025-08-24T11:00:00Z,-11.29,-11.29,-13.52,-40.0,-40.0,-4.21,96.7,55.4,41.3
2025-08-24,14,2025-08-24T11:00:00Z,2025-08-24T12:00:00Z,-13.52,-13.52,-14.76,-6.9,-29.01,-6.9,97.8,43.9,53.9
2025-08-24,15,2025-08-24T12:00:00Z,2025-08-24T13:00:00Z,-20.82,-20.82,-20.54,-61.01,-74.99,-7.49,82.6,42.8,39.8
2025-08-24,16,2025-08-24T13:00:00Z,2025-08-24T14:00:00Z,-13.87,-13.87,-10.39,-34.1,-40.01,-0.55,145.8,78.9,66.9
2025-08-24,17,2025-08-24T14:00:00Z,2025-08-24T15:00:00Z,0.07,0.07,0.1,-11.99,-11.99,5.39,228.1,143.3,84.8
2025-08-24,18,2025-08-24T15:00:00Z,2025-08-24T16:00:00Z,45.88,45.88,48.57,77.08,29.02,77.08,45.5,0.8,44.7
2025-08-24,19,2025-08-24T16:00:00Z,2025-08-24T17:00:00Z,84.59,84.59,84.78,78.97,76.36,100.0,236.3,83.1,153.2
2025-08-24,20,2025-08-24T17:00:00Z,2025-08-24T18:00:00Z,101.23,101.23,101.38,104.76,96.0,109.0,215.2,20.1,195.1
2025-08-24,21,2025-08-24T18:00:00Z,2025-08-24T19:00:00Z,107.54,107.54,107.51,111.0,102.86,112.96,222.4,25.9,196.5
2025-08-24,22,2025-08-24T19:00:00Z,2025-08-24T20:00:00Z,102.6,102.6,104.06,40.0,40.0,113.0,216.7,6.0,210.7
2025-08-24,23,2025-08-24T20:00:00Z,2025-08-24T21:00:00Z,101.86,101.86,101.63,103.0,98.65,107.0,86.2,0.9,85.3
2025-08-24,24,2025-08-24T21:00:00Z,2025-08-24T22:00:00Z,96.52,96.52,96.87,100.96,91.96,100.96,99.4,29.9,69.5
2025-08-25,1,2025-08-24T22:00:00Z,2025-08-24T23:00:00Z,95.54,95.54,93.11,97.31,85.0,99.1,18.5,0.9,17.6
2025-08-25,2,2025-08-24T23:00:00Z,2025-08-25T00:00:00Z,86.28,86.28,83.66,89.1,77.0,89.13,21.0,0.8,20.2
2025-08-25,3,2025-08-25T00:00:00Z,2025-08-25T01:00:00Z,83.18,83.18,81.3,87.4,70.0,87.41,18.1,0.9,17.2
2025-08-25,4,2025-08-25T01:00:00Z,2025-08-25T02:00:00Z,85.78,85.78,87.04,88.1,82.0,89.1,20.8,0.0,20.8
2025-08-25,5,2025-08-25T02:00:00Z,2025-08-25T03:00:00Z,85.32,85.32,85.21,81.01,80.68,87.91,27.1,0.2,26.9
2025-08-25,6,2025-08-25T03:00:00Z,2025-08-25T04:00:00Z,101.29,101.29,101.08,106.0,98.6,106.0,33.1,10.8,22.3
2025-08-25,7,2025-08-25T04:00:00Z,2025-08-25T05:00:00Z,108.05,108.05,107.71,113.37,105.0,115.26,113.0,15.8,97.2
2025-08-25,8,2025-08-25T05:00:00Z,2025-08-25T06:00:00Z,117.26,117.26,116.96,115.81,114.43,123.8,105.9,10.7,95.2
2025-08-25,9,2025-08-25T06:00:00Z,2025-08-25T07:00:00Z,106.04,106.04,104.91,108.32,100.87,109.44,79.1,32.9,46.2
2025-08-25,10,2025-08-25T07:00:00Z,2025-08-25T08:00:00Z,93.1,93.1,93.22,100.79,78.91,100.79,107.4,74.9,32.5
2025-08-25,11,2025-08-25T08:00:00Z,2025-08-25T09:00:00Z,73.75,73.75,74.24,74.44,66.0,79.0,98.2,82.2,16.0
2025-08-25,12,2025-08-25T09:00:00Z,2025-08-25T10:00:00Z,29.66,29.66,30.25,34.0,10.0,36.42,204.9,169.8,35.1
2025-08-25,13,2025-08-25T10:00:00Z,2025-08-25T11:00:00Z,4.66,4.66,4.92,6.0,-9.95,9.98,111.5,71.3,40.2
2025-08-25,14,2025-08-25T11:00:00Z,2025-08-25T12:00:00Z,-0.34,-0.34,-0.03,2.09,-5.5,7.92,139.3,81.9,57.4
2025-08-25,15,2025-08-25T12:00:00Z,2025-08-25T13:00:00Z,10.68,10.68,8.76,38.76,-5.06,38.76,141.9,83.8,58.1
2025-08-25,16,2025-08-25T13:00:00Z,2025-08-25T14:00:00Z,28.82,28.82,29.89,-0.01,-0.01,41.9,190.1,154.7,35.4
2025-08-25,17,2025-08-25T14:00:00Z,2025-08-25T15:00:00Z,76.87,76.87,73.71,50.92,50.92,99.98,103.1,51.6,51.5
2025-08-25,18,2025-08-25T15:00:00Z,2025-08-25T16:00:00Z,79.55,79.55,80.08,77.6,75.95,93.94,132.8,54.6,78.2
2025-08-25,19,2025-08-25T16:00:00Z,2025-08-25T17:00:00Z,107.37,107.37,106.11,102.19,102.02,112.35,101.3,19.3,82.0
2025-08-25,20,2025-08-25T17:00:00Z,2025-08-25T18:00:00Z,161.21,161.21,159.17,149.64,139.91,168.99,259.7,32.2,227.5
2025-08-25,21,2025-08-25T18:00:00Z,2025-08-25T19:00:00Z,228.96,228.96,227.36,203.31,203.31,260.0,217.5,19.3,198.2
2025-08-25,22,2025-08-25T19:00:00Z,2025-08-25T20:00:00Z,142.65,142.65,140.31,145.76,85.0,151.42,216.0,4.6,211.4
2025-08-25,23,2025-08-25T20:00:00Z,2025-08-25T21:00:00Z,113.93,113.93,111.06,120.54,75.0,128.94,125.5,19.1,106.4
2025-08-25,24,2025-08-25T21:00:00Z,2025-08-25T22:00:00Z,103.76,103.76,101.06,101.07,80.0,109.76,88.1,15.7,72.4
2025-08-26,1,2025-08-25T22:00:00Z,2025-08-25T23:00:00Z,107.59,107.59,107.21,107.94,100.16,108.43,18.2,18.2,0.0
2025-08-26,2,2025-08-25T23:00:00Z,2025-08-26T00:00:00Z,103.7,103.7,103.78,104.5,102.14,104.5,16.0,11.0,5.0
2025-08-26,3,2025-08-26T00:00:00Z,2025-08-26T01:00:00Z,97.28,97.28,97.33,97.2,96.78,99.49,47.2,42.2,5.0
2025-08-26,4,2025-08-26T01:00:00Z,2025-08-26T02:00:00Z,94.08,94.08,94.1,91.12,90.09,97.4,38.8,33.0,5.8
2025-08-26,5,2025-08-26T02:00:00Z,2025-08-26T03:00:00Z,96.65,96.65,95.92,95.59,94.09,99.65,38.8,33.8,5.0
2025-08-26,6,2025-08-26T03:00:00Z,2025-08-26T04:00:00Z,103.83,103.83,103.92,103.75,100.49,105.48,21.3,16.3,5.0
2025-08-26,7,2025-08-26T04:00:00Z,2025-08-26T05:00:00Z,117.96,117.96,117.33,115.6,114.41,121.0,20.4,15.4,5.0
2025-08-26,8,2025-08-26T05:00:00Z,2025-08-26T06:00:00Z,114.98,114.98,110.41,81.13,81.13,119.99,94.7,20.7,74.0
2025-08-26,9,2025-08-26T06:00:00Z,2025-08-26T07:00:00Z,108.49,108.49,108.45,107.56,105.2,111.81,18.9,12.4,6.5
2025-08-26,10,2025-08-26T07:00:00Z,2025-08-26T08:00:00Z,73.95,73.95,67.39,43.27,43.27,94.89,61.0,42.8,18.2
2025-08-26,11,2025-08-26T08:00:00Z,2025-08-26T09:00:00Z,57.08,57.08,61.69,85.04,35.75,85.04,134.7,76.3,58.4
2025-08-26,12,2025-08-26T09:00:00Z,2025-08-26T10:00:00Z,49.21,49.21,48.86,39.85,24.88,70.15,192.3,157.9,34.4
2025-08-26,13,2025-08-26T10:00:00Z,2025-08-26T11:00:00Z,32.37,32.37,32.22,21.03,14.63,46.76,254.0,198.3,55.7
2025-08-26,14,2025-08-26T11:00:00Z,2025-08-26T12:00:00Z,20.99,20.99,19.75,10.8,5.68,31.18,229.1,175.1,54.0
2025-08-26,15,2025-08-26T12:00:00Z,2025-08-26T13:00:00Z,33.05,33.05,31.96,40.0,15.11,42.08,212.3,142.9,69.4
2025-08-26,16,2025-08-26T13:00:00Z,2025-08-26T14:00:00Z,69.81,69.81,70.08,73.47,65.48,75.0,116.6,63.6,53.0
2025-08-26,17,2025-08-26T14:00:00Z,2025-08-26T15:00:00Z,85.72,85.72,84.43,84.63,79.0,90.0,83.1,37.0,46.1
2025-08-26,18,2025-08-26T15:00:00Z,2025-08-26T16:00:00Z,101.21,101.21,101.57,100.0,97.01,106.25,46.0,23.8,22.2
2025-08-26,19,2025-08-26T16:00:00Z,2025-08-26T17:00:00Z,135.16,135.16,134.19,127.82,125.0,144.95,103.8,28.3,75.5
2025-08-26,20,2025-08-26T17:00:00Z,2025-08-26T18:00:00Z,217.32,217.32,217.35,209.9,197.01,226.71,190.4,40.4,150.0
2025-08-26,21,2025-08-26T18:00:00Z,2025-08-26T19:00:00Z,217.07,217.07,217.63,207.76,193.96,224.3,143.0,15.8,127.2
2025-08-26,22,2025-08-26T19:00:00Z,2025-08-26T20:00:00Z,132.87,132.87,137.53,185.0,128.61,185.0,70.2,4.6,65.6
2025-08-26,23,2025-08-26T20:00:00Z,2025-08-26T21:00:00Z,57.51,57.51,59.99,40.0,27.33,129.49,91.6,55.5,36.1
2025-08-26,24,2025-08-26T21:00:00Z,2025-08-26T22:00:00Z,88.1,88.1,95.95,88.87,75.38,109.4,35.3,18.5,16.8
2025-08-27,1,2025-08-26T22:00:00Z,2025-08-26T23:00:00Z,90.2,90.2,90.29,88.89,88.83,97.28,25.1,13.1,12.0
2025-08-27,2,2025-08-26T23:00:00Z,2025-08-27T00:00:00Z,86.87,86.87,86.99,87.06,86.5,88.37,10.9,4.9,6.0
2025-08-27,3,2025-08-27T00:00:00Z,2025-08-27T01:00:00Z,85.5,85.5,85.5,85.5,85.5,85.5,0.9,0.9,0.0
2025-08-27,4,2025-08-27T01:00:00Z,2025-08-27T02:00:00Z,87.16,87.16,87.15,85.92,85.92,88.31,1.8,0.9,0.9
2025-08-27,5,2025-08-27T02:00:00Z,2025-08-27T03:00:00Z,,,,,,,0.0,0.0,0.0
2025-08-27,6,2025-08-27T03:00:00Z,2025-08-27T04:00:00Z,,,,,,,0.0,0.0,0.0
2025-08-27,7,2025-08-27T04:00:00Z,2025-08-27T05:00:00Z,111.52,111.52,111.55,112.01,110.98,112.01,20.0,20.0,0.0
2025-08-27,8,2025-08-27T05:00:00Z,2025-08-27T06:00:00Z,117.61,117.61,117.77,117.89,117.26,117.89,9.0,9.0,0.0
2025-08-27,9,2025-08-27T06:00:00Z,2025-08-27T07:00:00Z,123.29,123.29,123.78,132.71,116.3,132.71,116.1,26.1,90.0
